,Max Bid,Ad Delivery Status,Billing Event,Optimization Goal,Automatically Set Bid,Bid Type,Budget Pacing,Age Range,Gender,Duration,Frequency Cap,Duration Days,conversion
236,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.801916932907,0.980830670927,0.0189621891677,-1.0,0.993610223642,4.61151803488e-05
249,0.0015015015015,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.471783808334,-1.0,0.993610223642,0.00160901045857
251,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.160576813898,-1.0,0.993610223642,8.00768737988e-05
252,0.004004004004,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.730532530941,-1.0,0.993610223642,0.000187118745556
255,0.004004004004,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.73055524015,-1.0,0.993610223642,0.00042744176106
259,0.00275275275275,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,-1.0,-1.0,0.993610223642,0.00104058272633
260,0.00275275275275,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,-1.0,-1.0,0.993610223642,0.00119280906535
262,0.000750750750751,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.62550244124,-1.0,0.993610223642,0.000827557670425
265,0.0015015015015,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,-1.0,-1.0,0.993610223642,0.00155763239875
266,0.0015015015015,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,-1.0,-1.0,0.993610223642,0.000751032669921
267,0.0015015015015,0.495207667732,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,-1.0,-1.0,0.993610223642,0.00118530225207
268,0.000750750750751,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.625457022823,-1.0,0.993610223642,0.000863557858377
269,0.000750750750751,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.625457022823,-1.0,0.993610223642,0.000469704086426
270,0.002002002002,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.364217252396,0.801916932907,0.980830670927,0.491813330305,-1.0,0.993610223642,0.000650387950707
272,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.365527421369,-1.0,0.993610223642,0.000383549968038
273,0.001001001001,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.365527421369,-1.0,0.993610223642,0.000576645843345
274,0.001001001001,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.365527421369,-1.0,0.993610223642,0.000656311529206
277,0.001001001001,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.463245145907,-1.0,0.993610223642,0.00132802124834
278,0.001001001001,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.463245145907,-1.0,0.993610223642,0.000598086124402
279,0.001001001001,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.364217252396,0.801916932907,0.980830670927,0.463245145907,-1.0,0.993610223642,0.000580687193723
296,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.0223642172524,0.980830670927,0.135415010787,-1.0,0.993610223642,0.00288471103153
298,-1.0,0.504792332268,0.993610223642,0.993610223642,0.364217252396,1.0,0.635782747604,0.0223642172524,0.980830670927,0.00717610991257,-1.0,0.993610223642,8.94222849747e-05
299,1.0,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.143340524583,-1.0,0.993610223642,0.000175557412626
300,0.74974974975,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.143385943,-1.0,0.993610223642,0.000195866060259
310,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.801916932907,0.980830670927,0.201362552515,-1.0,0.993610223642,0.00023321604932
312,0.0740740740741,0.504792332268,0.993610223642,0.993610223642,0.635782747604,1.0,0.635782747604,0.0702875399361,0.980830670927,0.384648574997,-1.0,0.993610223642,0.000768926578496
